"Year","Month","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
1989,06,Residence,Gender,Female,HTD,Diseases of heart,2650,,
1989,06,Residence,Gender,Male,HTD,Diseases of heart,2506,,
1989,06,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,70,,
1989,06,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,39,,
1989,06,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,31,,
1989,06,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),871,,
1989,06,Residence,Gender,Female,INJ,Accidents (unintentional injuries),246,,
1989,06,Residence,Gender,Male,INJ,Accidents (unintentional injuries),625,,
1989,06,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,327,,
1989,06,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,103,,
1989,06,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,224,,
1989,06,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",116,,
1989,06,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",60,,
1989,06,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",56,,
1989,06,Residence,Total Population,Total Population,PAR,Parkinson's disease,51,,
1989,06,Residence,Gender,Female,PAR,Parkinson's disease,26,,
1989,06,Residence,Gender,Male,PAR,Parkinson's disease,25,,
1989,06,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,636,,
1989,06,Residence,Gender,Female,PNF,Influenza and pneumonia,338,,
1989,06,Residence,Gender,Male,PNF,Influenza and pneumonia,298,,
1989,06,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,1228,,
1989,06,Residence,Gender,Female,STK,Cerebrovascular diseases,720,,
1989,06,Residence,Gender,Male,STK,Cerebrovascular diseases,508,,
1989,06,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),341,,
1989,06,Residence,Gender,Female,SUI,Intentional self-harm (suicide),83,,
1989,06,Residence,Gender,Male,SUI,Intentional self-harm (suicide),258,,
1989,07,Occurrence,Total Population,Total Population,ALL,All causes (total),16656,,
1989,07,Occurrence,Age,Under 1 year,ALL,All causes (total),412,,
1989,07,Occurrence,Age,1-4 years,ALL,All causes (total),78,,
1989,07,Occurrence,Age,5-14 years,ALL,All causes (total),105,,
1989,07,Occurrence,Age,15-24 years,ALL,All causes (total),452,,
1989,07,Occurrence,Age,25-34 years,ALL,All causes (total),745,,
1989,07,Occurrence,Age,35-44 years,ALL,All causes (total),889,,
1989,07,Occurrence,Age,45-54 years,ALL,All causes (total),1051,,
1989,07,Occurrence,Age,55-64 years,ALL,All causes (total),2005,,
1989,07,Occurrence,Age,65-74 years,ALL,All causes (total),3507,,
1989,07,Occurrence,Age,75-84 years,ALL,All causes (total),4262,,
1989,07,Occurrence,Age,85 years and over,ALL,All causes (total),3138,,
1989,07,Occurrence,Gender,Female,ALL,All causes (total),7659,,
1989,07,Occurrence,Gender,Male,ALL,All causes (total),8997,,
1989,07,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,74,,
1989,07,Occurrence,Gender,Female,ALZ,Alzheimer's disease,45,,
1989,07,Occurrence,Gender,Male,ALZ,Alzheimer's disease,29,,
1989,07,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,3957,,
1989,07,Occurrence,Gender,Female,CAN,Malignant neoplasms,1910,,
1989,07,Occurrence,Gender,Male,CAN,Malignant neoplasms,2047,,
1989,07,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,655,,
1989,07,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,296,,
1989,07,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,359,,
1989,07,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,266,,
1989,07,Occurrence,Gender,Female,DIA,Diabetes mellitus,148,,
1989,07,Occurrence,Gender,Male,DIA,Diabetes mellitus,118,,
1989,07,Occurrence,Total Population,Total Population,HOM,Assault (homicide),303,,
1989,07,Occurrence,Gender,Female,HOM,Assault (homicide),63,,
1989,07,Occurrence,Gender,Male,HOM,Assault (homicide),240,,
1989,07,Occurrence,Total Population,Total Population,HTD,Diseases of heart,5161,,
1989,07,Occurrence,Gender,Female,HTD,Diseases of heart,2541,,
1989,07,Occurrence,Gender,Male,HTD,Diseases of heart,2620,,
1989,07,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,65,,
1989,07,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,39,,
1989,07,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,26,,
1989,07,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),1046,,
1989,07,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),263,,
1989,07,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),783,,
1989,07,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,313,,
1989,07,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,104,,
1989,07,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,209,,
1989,07,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",113,,
1989,07,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",58,,
1989,07,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",55,,
1989,07,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,54,,
1989,07,Occurrence,Gender,Female,PAR,Parkinson's disease,22,,
1989,07,Occurrence,Gender,Male,PAR,Parkinson's disease,32,,
1989,07,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,584,,
1989,07,Occurrence,Gender,Female,PNF,Influenza and pneumonia,314,,
1989,07,Occurrence,Gender,Male,PNF,Influenza and pneumonia,270,,
1989,07,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,1122,,
1989,07,Occurrence,Gender,Female,STK,Cerebrovascular diseases,675,,
1989,07,Occurrence,Gender,Male,STK,Cerebrovascular diseases,447,,
1989,07,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),332,,
1989,07,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),63,,
1989,07,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),269,,
1989,07,Residence,Total Population,Total Population,ALL,All causes (total),16626,,
1989,07,Residence,Age,Under 1 year,ALL,All causes (total),413,,
1989,07,Residence,Age,1-4 years,ALL,All causes (total),82,,
1989,07,Residence,Age,5-14 years,ALL,All causes (total),103,,
1989,07,Residence,Age,15-24 years,ALL,All causes (total),449,,
1989,07,Residence,Age,25-34 years,ALL,All causes (total),737,,
1989,07,Residence,Age,35-44 years,ALL,All causes (total),886,,
1989,07,Residence,Age,45-54 years,ALL,All causes (total),1050,,
1989,07,Residence,Age,55-64 years,ALL,All causes (total),2002,,
1989,07,Residence,Age,65-74 years,ALL,All causes (total),3509,,
1989,07,Residence,Age,75-84 years,ALL,All causes (total),4240,,
1989,07,Residence,Age,85 years and over,ALL,All causes (total),3143,,
1989,07,Residence,Gender,Female,ALL,All causes (total),7665,,
1989,07,Residence,Gender,Male,ALL,All causes (total),8961,,
1989,07,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,75,,
1989,07,Residence,Gender,Female,ALZ,Alzheimer's disease,46,,
1989,07,Residence,Gender,Male,ALZ,Alzheimer's disease,29,,
1989,07,Residence,Total Population,Total Population,CAN,Malignant neoplasms,3945,,
1989,07,Residence,Gender,Female,CAN,Malignant neoplasms,1903,,
1989,07,Residence,Gender,Male,CAN,Malignant neoplasms,2042,,
1989,07,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,655,,
1989,07,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,296,,
1989,07,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,359,,
1989,07,Residence,Total Population,Total Population,DIA,Diabetes mellitus,263,,
1989,07,Residence,Gender,Female,DIA,Diabetes mellitus,147,,
1989,07,Residence,Gender,Male,DIA,Diabetes mellitus,116,,
1989,07,Residence,Total Population,Total Population,HOM,Assault (homicide),300,,
1989,07,Residence,Gender,Female,HOM,Assault (homicide),59,,
1989,07,Residence,Gender,Male,HOM,Assault (homicide),241,,
1989,07,Residence,Total Population,Total Population,HTD,Diseases of heart,5156,,
1989,07,Residence,Gender,Female,HTD,Diseases of heart,2546,,
1989,07,Residence,Gender,Male,HTD,Diseases of heart,2610,,
1989,07,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,65,,
1989,07,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,39,,
1989,07,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,26,,
1989,07,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),1047,,
1989,07,Residence,Gender,Female,INJ,Accidents (unintentional injuries),271,,
1989,07,Residence,Gender,Male,INJ,Accidents (unintentional injuries),776,,
1989,07,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,315,,
1989,07,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,102,,
1989,07,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,213,,
1989,07,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",113,,
1989,07,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",58,,
1989,07,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",55,,
1989,07,Residence,Total Population,Total Population,PAR,Parkinson's disease,53,,
1989,07,Residence,Gender,Female,PAR,Parkinson's disease,22,,
1989,07,Residence,Gender,Male,PAR,Parkinson's disease,31,,
1989,07,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,585,,
1989,07,Residence,Gender,Female,PNF,Influenza and pneumonia,316,,
1989,07,Residence,Gender,Male,PNF,Influenza and pneumonia,269,,
1989,07,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,1122,,
1989,07,Residence,Gender,Female,STK,Cerebrovascular diseases,677,,
1989,07,Residence,Gender,Male,STK,Cerebrovascular diseases,445,,
1989,07,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),327,,
1989,07,Residence,Gender,Female,SUI,Intentional self-harm (suicide),64,,
1989,07,Residence,Gender,Male,SUI,Intentional self-harm (suicide),263,,
1989,08,Occurrence,Total Population,Total Population,ALL,All causes (total),16554,,
1989,08,Occurrence,Age,Under 1 year,ALL,All causes (total),386,,
1989,08,Occurrence,Age,1-4 years,ALL,All causes (total),75,,
1989,08,Occurrence,Age,5-14 years,ALL,All causes (total),91,,
1989,08,Occurrence,Age,15-24 years,ALL,All causes (total),410,,
1989,08,Occurrence,Age,25-34 years,ALL,All causes (total),687,,
1989,08,Occurrence,Age,35-44 years,ALL,All causes (total),861,,
1989,08,Occurrence,Age,45-54 years,ALL,All causes (total),1049,,
1989,08,Occurrence,Age,55-64 years,ALL,All causes (total),1971,,
1989,08,Occurrence,Age,65-74 years,ALL,All causes (total),3507,,
1989,08,Occurrence,Age,75-84 years,ALL,All causes (total),4380,,
1989,08,Occurrence,Age,85 years and over,ALL,All causes (total),3118,,
1989,08,Occurrence,Gender,Female,ALL,All causes (total),7743,,
1989,08,Occurrence,Gender,Male,ALL,All causes (total),8811,,
1989,08,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,85,,
1989,08,Occurrence,Gender,Female,ALZ,Alzheimer's disease,54,,
1989,08,Occurrence,Gender,Male,ALZ,Alzheimer's disease,31,,
1989,08,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,4006,,
1989,08,Occurrence,Gender,Female,CAN,Malignant neoplasms,1925,,
1989,08,Occurrence,Gender,Male,CAN,Malignant neoplasms,2081,,
1989,08,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,670,,
1989,08,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,299,,
1989,08,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,371,,
1989,08,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,226,,
1989,08,Occurrence,Gender,Female,DIA,Diabetes mellitus,134,,
1989,08,Occurrence,Gender,Male,DIA,Diabetes mellitus,92,,
1989,08,Occurrence,Total Population,Total Population,HOM,Assault (homicide),300,,
1989,08,Occurrence,Gender,Female,HOM,Assault (homicide),61,,
1989,08,Occurrence,Gender,Male,HOM,Assault (homicide),239,,
1989,08,Occurrence,Total Population,Total Population,HTD,Diseases of heart,5171,,
1989,08,Occurrence,Gender,Female,HTD,Diseases of heart,2572,,
1989,08,Occurrence,Gender,Male,HTD,Diseases of heart,2599,,
1989,08,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,89,,
1989,08,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,51,,
1989,08,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,38,,
1989,08,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),960,,
1989,08,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),282,,
1989,08,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),678,,
1989,08,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,318,,
1989,08,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,94,,
1989,08,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,224,,
1989,08,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",101,,
1989,08,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",46,,
1989,08,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",55,,
1989,08,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,38,,
1989,08,Occurrence,Gender,Female,PAR,Parkinson's disease,14,,
1989,08,Occurrence,Gender,Male,PAR,Parkinson's disease,24,,
1989,08,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,549,,
1989,08,Occurrence,Gender,Female,PNF,Influenza and pneumonia,294,,
1989,08,Occurrence,Gender,Male,PNF,Influenza and pneumonia,255,,
1989,08,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,1202,,
1989,08,Occurrence,Gender,Female,STK,Cerebrovascular diseases,722,,
1989,08,Occurrence,Gender,Male,STK,Cerebrovascular diseases,480,,
1989,08,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),303,,
1989,08,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),76,,
1989,08,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),227,,
1989,08,Residence,Total Population,Total Population,ALL,All causes (total),16456,,
1989,08,Residence,Age,Under 1 year,ALL,All causes (total),385,,
1989,08,Residence,Age,1-4 years,ALL,All causes (total),76,,
1989,08,Residence,Age,5-14 years,ALL,All causes (total),86,,
1989,08,Residence,Age,15-24 years,ALL,All causes (total),400,,
1989,08,Residence,Age,25-34 years,ALL,All causes (total),686,,
1989,08,Residence,Age,35-44 years,ALL,All causes (total),856,,
1989,08,Residence,Age,45-54 years,ALL,All causes (total),1036,,
1989,08,Residence,Age,55-64 years,ALL,All causes (total),1959,,
1989,08,Residence,Age,65-74 years,ALL,All causes (total),3491,,
1989,08,Residence,Age,75-84 years,ALL,All causes (total),4342,,
1989,08,Residence,Age,85 years and over,ALL,All causes (total),3118,,
1989,08,Residence,Gender,Female,ALL,All causes (total),7688,,
1989,08,Residence,Gender,Male,ALL,All causes (total),8768,,
1989,08,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,84,,
1989,08,Residence,Gender,Female,ALZ,Alzheimer's disease,53,,
1989,08,Residence,Gender,Male,ALZ,Alzheimer's disease,31,,
1989,08,Residence,Total Population,Total Population,CAN,Malignant neoplasms,3986,,
1989,08,Residence,Gender,Female,CAN,Malignant neoplasms,1919,,
1989,08,Residence,Gender,Male,CAN,Malignant neoplasms,2067,,
1989,08,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,661,,
1989,08,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,295,,
1989,08,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,366,,
1989,08,Residence,Total Population,Total Population,DIA,Diabetes mellitus,225,,
1989,08,Residence,Gender,Female,DIA,Diabetes mellitus,133,,
1989,08,Residence,Gender,Male,DIA,Diabetes mellitus,92,,
1989,08,Residence,Total Population,Total Population,HOM,Assault (homicide),296,,
1989,08,Residence,Gender,Female,HOM,Assault (homicide),59,,
1989,08,Residence,Gender,Male,HOM,Assault (homicide),237,,
1989,08,Residence,Total Population,Total Population,HTD,Diseases of heart,5134,,
1989,08,Residence,Gender,Female,HTD,Diseases of heart,2559,,
1989,08,Residence,Gender,Male,HTD,Diseases of heart,2575,,
1989,08,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,89,,
1989,08,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,51,,
1989,08,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,38,,
1989,08,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),941,,
1989,08,Residence,Gender,Female,INJ,Accidents (unintentional injuries),267,,
1989,08,Residence,Gender,Male,INJ,Accidents (unintentional injuries),674,,
1989,08,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,314,,
1989,08,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,93,,
1989,08,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,221,,
1989,08,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",101,,
1989,08,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",45,,
1989,08,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",56,,
1989,08,Residence,Total Population,Total Population,PAR,Parkinson's disease,38,,
1989,08,Residence,Gender,Female,PAR,Parkinson's disease,14,,
1989,08,Residence,Gender,Male,PAR,Parkinson's disease,24,,
1989,08,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,548,,
1989,08,Residence,Gender,Female,PNF,Influenza and pneumonia,292,,
1989,08,Residence,Gender,Male,PNF,Influenza and pneumonia,256,,
1989,08,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,1195,,
1989,08,Residence,Gender,Female,STK,Cerebrovascular diseases,714,,
1989,08,Residence,Gender,Male,STK,Cerebrovascular diseases,481,,
1989,08,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),302,,
1989,08,Residence,Gender,Female,SUI,Intentional self-harm (suicide),76,,
1989,08,Residence,Gender,Male,SUI,Intentional self-harm (suicide),226,,
1989,09,Occurrence,Total Population,Total Population,ALL,All causes (total),16636,,
1989,09,Occurrence,Age,Under 1 year,ALL,All causes (total),401,,
1989,09,Occurrence,Age,1-4 years,ALL,All causes (total),65,,
1989,09,Occurrence,Age,5-14 years,ALL,All causes (total),73,,
1989,09,Occurrence,Age,15-24 years,ALL,All causes (total),402,,
1989,09,Occurrence,Age,25-34 years,ALL,All causes (total),679,,
1989,09,Occurrence,Age,35-44 years,ALL,All causes (total),894,,
1989,09,Occurrence,Age,45-54 years,ALL,All causes (total),1078,,
1989,09,Occurrence,Age,55-64 years,ALL,All causes (total),2043,,
1989,09,Occurrence,Age,65-74 years,ALL,All causes (total),3490,,
1989,09,Occurrence,Age,75-84 years,ALL,All causes (total),4230,,
1989,09,Occurrence,Age,85 years and over,ALL,All causes (total),3267,,
1989,09,Occurrence,Gender,Female,ALL,All causes (total),7765,,
1989,09,Occurrence,Gender,Male,ALL,All causes (total),8871,,
1989,09,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,64,,
1989,09,Occurrence,Gender,Female,ALZ,Alzheimer's disease,45,,
1989,09,Occurrence,Gender,Male,ALZ,Alzheimer's disease,19,,
1989,09,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,3993,,
1989,09,Occurrence,Gender,Female,CAN,Malignant neoplasms,1932,,
1989,09,Occurrence,Gender,Male,CAN,Malignant neoplasms,2061,,
1989,09,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,647,,
1989,09,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,295,,
1989,09,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,352,,
1989,09,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,247,,
1989,09,Occurrence,Gender,Female,DIA,Diabetes mellitus,138,,
1989,09,Occurrence,Gender,Male,DIA,Diabetes mellitus,109,,
1989,09,Occurrence,Total Population,Total Population,HOM,Assault (homicide),278,,
1989,09,Occurrence,Gender,Female,HOM,Assault (homicide),55,,
1989,09,Occurrence,Gender,Male,HOM,Assault (homicide),223,,
1989,09,Occurrence,Total Population,Total Population,HTD,Diseases of heart,5217,,
1989,09,Occurrence,Gender,Female,HTD,Diseases of heart,2558,,
1989,09,Occurrence,Gender,Male,HTD,Diseases of heart,2659,,
1989,09,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,72,,
1989,09,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,39,,
1989,09,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,33,,
1989,09,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),957,,
1989,09,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),275,,
1989,09,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),682,,
1989,09,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,331,,
1989,09,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,116,,
1989,09,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,215,,
1989,09,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",104,,
1989,09,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",57,,
1989,09,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",47,,
1989,09,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,61,,
1989,09,Occurrence,Gender,Female,PAR,Parkinson's disease,30,,
1989,09,Occurrence,Gender,Male,PAR,Parkinson's disease,31,,
1989,09,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,676,,
1989,09,Occurrence,Gender,Female,PNF,Influenza and pneumonia,377,,
1989,09,Occurrence,Gender,Male,PNF,Influenza and pneumonia,299,,
1989,09,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,1184,,
1989,09,Occurrence,Gender,Female,STK,Cerebrovascular diseases,703,,
1989,09,Occurrence,Gender,Male,STK,Cerebrovascular diseases,481,,
1989,09,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),297,,
1989,09,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),69,,
1989,09,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),228,,
1989,09,Residence,Total Population,Total Population,ALL,All causes (total),16571,,
1989,09,Residence,Age,Under 1 year,ALL,All causes (total),399,,
1989,09,Residence,Age,1-4 years,ALL,All causes (total),63,,
1989,09,Residence,Age,5-14 years,ALL,All causes (total),75,,
1989,09,Residence,Age,15-24 years,ALL,All causes (total),393,,
1989,09,Residence,Age,25-34 years,ALL,All causes (total),676,,
1989,09,Residence,Age,35-44 years,ALL,All causes (total),887,,
1989,09,Residence,Age,45-54 years,ALL,All causes (total),1067,,
1989,09,Residence,Age,55-64 years,ALL,All causes (total),2036,,
1989,09,Residence,Age,65-74 years,ALL,All causes (total),3484,,
1989,09,Residence,Age,75-84 years,ALL,All causes (total),4216,,
1989,09,Residence,Age,85 years and over,ALL,All causes (total),3261,,
1989,09,Residence,Gender,Female,ALL,All causes (total),7736,,
1989,09,Residence,Gender,Male,ALL,All causes (total),8835,,
1989,09,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,64,,
1989,09,Residence,Gender,Female,ALZ,Alzheimer's disease,45,,
1989,09,Residence,Gender,Male,ALZ,Alzheimer's disease,19,,
1989,09,Residence,Total Population,Total Population,CAN,Malignant neoplasms,3984,,
1989,09,Residence,Gender,Female,CAN,Malignant neoplasms,1931,,
1989,09,Residence,Gender,Male,CAN,Malignant neoplasms,2053,,
1989,09,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,639,,
1989,09,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,289,,
1989,09,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,350,,
1989,09,Residence,Total Population,Total Population,DIA,Diabetes mellitus,248,,
1989,09,Residence,Gender,Female,DIA,Diabetes mellitus,140,,
1989,09,Residence,Gender,Male,DIA,Diabetes mellitus,108,,
1989,09,Residence,Total Population,Total Population,HOM,Assault (homicide),277,,
1989,09,Residence,Gender,Female,HOM,Assault (homicide),54,,
1989,09,Residence,Gender,Male,HOM,Assault (homicide),223,,
1989,09,Residence,Total Population,Total Population,HTD,Diseases of heart,5200,,
1989,09,Residence,Gender,Female,HTD,Diseases of heart,2549,,
1989,09,Residence,Gender,Male,HTD,Diseases of heart,2651,,
1989,09,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,72,,
1989,09,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,39,,
1989,09,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,33,,
1989,09,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),940,,
1989,09,Residence,Gender,Female,INJ,Accidents (unintentional injuries),277,,
1989,09,Residence,Gender,Male,INJ,Accidents (unintentional injuries),663,,
1989,09,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,331,,
1989,09,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,115,,
1989,09,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,216,,
1989,09,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",101,,
1989,09,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",55,,
1989,09,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",46,,
1989,09,Residence,Total Population,Total Population,PAR,Parkinson's disease,61,,
1989,09,Residence,Gender,Female,PAR,Parkinson's disease,30,,
1989,09,Residence,Gender,Male,PAR,Parkinson's disease,31,,
1989,09,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,674,,
1989,09,Residence,Gender,Female,PNF,Influenza and pneumonia,374,,
1989,09,Residence,Gender,Male,PNF,Influenza and pneumonia,300,,
1989,09,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,1178,,
1989,09,Residence,Gender,Female,STK,Cerebrovascular diseases,700,,
1989,09,Residence,Gender,Male,STK,Cerebrovascular diseases,478,,
1989,09,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),296,,
1989,09,Residence,Gender,Female,SUI,Intentional self-harm (suicide),69,,
1989,09,Residence,Gender,Male,SUI,Intentional self-harm (suicide),227,,
1989,10,Occurrence,Total Population,Total Population,ALL,All causes (total),17298,,
1989,10,Occurrence,Age,Under 1 year,ALL,All causes (total),374,,
1989,10,Occurrence,Age,1-4 years,ALL,All causes (total),80,,
1989,10,Occurrence,Age,5-14 years,ALL,All causes (total),82,,
1989,10,Occurrence,Age,15-24 years,ALL,All causes (total),408,,
1989,10,Occurrence,Age,25-34 years,ALL,All causes (total),716,,
1989,10,Occurrence,Age,35-44 years,ALL,All causes (total),903,,
1989,10,Occurrence,Age,45-54 years,ALL,All causes (total),1076,,
1989,10,Occurrence,Age,55-64 years,ALL,All causes (total),2067,,
1989,10,Occurrence,Age,65-74 years,ALL,All causes (total),3622,,
